,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ
0,14.4,4.1,22656,19.8,17.8,23.4,14.2,7.0,12.9,1.7,0.9,25.2,1.6,4.2,0.9
1,23.5,6.7,20430,15.4,19.0,22.8,17.7,10.5,48.1,0.5,1.3,26.2,1.8,7.8,1.6
2,18.6,8.8,24706,15.9,16.8,21.9,20.8,10.4,27.5,1.0,3.7,14.7,1.7,5.8,2.7
3,16.6,5.0,22827,18.6,18.9,20.7,16.7,9.7,44.2,0.1,4.0,14.0,3.0,7.3,1.5
4,16.3,5.9,24918,15.6,19.3,21.3,18.7,8.2,21.3,0.3,2.2,9.3,0.4,6.1,0.8
5,18.3,8.7,23071,17.1,20.5,21.9,20.9,9.0,16.6,0.4,1.3,21.6,2.1,5.2,1.8
6,15.8,5.5,22980,18.2,18.0,22.6,17.6,6.7,7.9,0.6,2.5,22.9,1.8,4.2,1.5
7,12.3,6.2,27475,13.6,14.5,22.5,17.9,9.2,26.8,0.7,2.6,15.1,1.4,4.7,5.4
8,17.3,6.5,24065,15.5,18.3,21.6,19.6,8.9,21.9,1.2,3.1,11.0,1.2,6.3,1.3
9,13.5,6.7,24069,19.8,21.6,20.9,18.7,7.1,31.1,0.3,0.8,25.9,0.8,5.5,1.8
10,18.3,7.0,25990,14.3,16.9,23.4,17.8,10.4,33.1,0.6,5.1,13.7,1.2,6.2,0.9
11,20.2,5.9,21608,17.5,19.1,21.4,18.8,7.4,10.7,0.4,1.4,19.6,2.2,4.6,1.3
12,16.8,5.7,23557,21.0,17.4,21.8,20.5,7.3,23.5,0.2,0.8,22.5,1.5,5.5,0.7
13,13.7,6.9,27699,15.7,14.7,23.0,16.3,7.6,23.1,1.0,3.6,12.6,1.8,3.6,3.1
14,13.2,5.8,35526,8.9,14.3,22.1,13.1,8.1,35.1,1.1,10.2,4.4,1.3,4.9,2.5
15,19.3,6.2,25215,13.8,15.3,23.7,14.0,10.8,42.8,0.7,9.0,7.7,2.0,6.7,2.2
16,17.7,5.0,23247,21.2,20.0,21.8,14.3,8.2,24.7,0.3,1.6,23.5,2.9,7.0,2.2
17,14.2,7.8,23653,14.6,19.3,23.4,15.2,8.3,42.9,3.4,2.2,19.1,3.7,4.4,6.3
18,14.9,4.4,23998,13.0,20.1,22.8,18.8,7.7,6.0,0.0,2.9,11.7,2.4,5.6,1.4
19,15.9,5.1,23851,14.8,16.1,24.8,20.2,8.8,15.4,1.2,2.4,12.2,3.0,3.9,1.0
20,21.9,3.0,20262,17.4,18.9,23.5,21.0,5.2,7.9,0.4,1.3,15.5,3.1,5.4,1.9
21,18.6,7.1,26791,11.6,22.8,20.4,20.5,9.8,17.7,1.2,7.4,13.6,1.8,7.7,2.2
22,17.3,4.9,23426,14.2,17.2,23.9,19.7,9.7,11.0,1.6,2.6,18.4,2.4,4.3,2.9
23,21.1,8.8,22221,14.9,19.2,22.2,21.0,10.6,9.4,0.8,1.2,13.0,2.7,4.7,2.8
24,12.2,4.2,26222,11.3,12.8,26.1,13.8,10.0,13.9,0.7,2.3,15.0,2.0,4.2,0.9
25,18.5,6.2,22110,15.2,15.1,22.9,16.7,9.6,15.6,2.2,3.8,11.3,2.1,5.5,5.4
26,15.7,6.4,24075,17.8,22.9,20.4,21.2,7.4,15.1,0.0,0.9,25.1,3.1,6.7,1.7
27,18.3,4.2,21338,17.3,19.8,22.9,21.6,11.2,5.5,0.6,0.7,14.1,2.8,5.9,2.0
28,8.5,3.9,29358,9.6,17.2,23.6,16.9,8.8,14.8,1.1,4.1,15.5,1.9,4.0,1.1
29,17.0,5.8,23747,14.6,15.8,23.6,16.1,8.8,11.8,1.0,5.5,18.3,1.6,6.1,4.9
30,8.9,6.2,40382,6.9,19.7,20.4,13.3,5.5,21.8,1.7,4.8,5.5,2.2,4.1,1.0
31,20.3,8.0,26747,9.7,16.7,19.3,16.3,9.4,25.4,1.9,4.2,8.9,3.8,7.6,3.0
32,8.0,4.9,41508,5.4,18.7,22.6,10.7,6.2,26.8,1.8,7.2,2.8,2.1,3.8,1.1
33,19.4,7.9,28130,10.0,24.0,20.2,19.4,7.4,23.3,1.5,3.3,12.6,3.2,7.0,1.2
34,5.5,1.9,40655,1.7,18.9,15.7,9.7,6.3,10.8,1.0,5.1,6.4,1.5,2.5,1.3
35,4.1,2.4,48460,2.4,14.5,16.2,8.7,1.9,13.5,0.2,5.6,2.3,0.8,4.7,1.8
36,13.2,5.8,30127,2.8,12.4,17.7,7.8,7.7,12.8,0.4,9.4,5.7,2.0,3.0,5.4
37,16.5,5.5,28062,14.5,11.7,16.7,11.9,7.4,34.1,4.1,6.4,13.8,2.5,4.1,1.9
38,8.7,4.1,37864,5.0,15.7,19.2,8.9,4.9,21.3,0.5,8.3,13.3,2.4,2.6,3.4
39,18.2,7.7,25118,12.2,22.9,18.0,21.6,7.2,47.3,1.7,2.4,10.8,2.0,9.5,5.8
40,15.0,4.1,25776,10.5,16.8,21.4,13.8,7.3,22.2,3.1,7.7,9.4,2.8,8.5,4.8
41,15.7,7.8,28518,9.9,17.9,22.0,14.6,9.1,18.5,1.1,5.4,10.3,2.3,4.7,2.3
42,16.1,5.1,25161,10.5,20.7,22.4,17.3,7.4,27.3,0.6,1.9,18.9,3.0,2.4,1.0
43,5.5,5.4,35939,3.0,19.1,17.3,11.6,2.3,10.8,0.1,0.0,4.0,0.9,1.9,0.7
44,19.0,7.6,21612,17.9,17.1,25.1,18.0,10.7,40.5,4.2,1.8,12.8,3.8,5.6,3.1
45,19.0,8.4,24257,10.6,17.8,22.9,19.1,10.5,47.7,0.9,8.0,5.8,2.3,7.7,2.6
46,11.5,5.2,27057,7.2,14.5,25.7,10.5,5.9,15.2,1.4,5.9,8.1,3.0,2.6,5.4
47,8.3,6.3,34392,4.2,20.2,18.1,14.5,6.3,10.9,0.5,2.4,9.4,1.8,1.8,0.6
48,10.7,2.7,26680,7.5,19.5,22.9,11.8,8.4,12.6,1.0,0.8,7.7,2.2,4.8,6.1
49,7.0,5.2,42443,7.4,19.9,18.8,11.0,5.9,11.0,1.4,5.1,0.3,1.0,5.3,1.7
50,6.9,4.7,45293,5.8,19.0,18.4,10.8,6.6,15.7,1.2,9.0,1.1,1.0,5.4,3.7
51,10.2,6.2,38109,8.1,17.2,19.8,12.9,9.5,24.1,2.2,8.7,2.6,1.3,6.2,4.6
52,10.5,6.3,31106,11.4,15.7,20.2,13.7,10.0,16.9,2.4,4.3,2.9,1.5,7.1,4.6
53,10.6,7.5,29138,8.9,14.9,23.8,13.6,9.6,26.6,1.8,4.4,12.9,2.0,2.7,0.7
54,13.9,6.5,26730,9.2,16.2,20.9,15.0,6.3,35.4,1.1,11.0,7.1,1.3,5.8,5.8
55,13.5,6.5,27786,11.0,22.5,20.4,16.2,8.0,24.4,1.9,6.3,19.5,1.8,5.5,1.5
56,8.4,4.9,41393,5.4,19.2,21.9,11.3,6.1,16.9,0.6,9.9,7.2,0.9,2.6,1.0
57,9.8,5.6,30904,8.4,15.4,22.2,15.9,8.6,17.4,0.7,3.7,10.9,1.8,3.1,3.7
58,13.2,5.6,25712,17.0,13.4,24.7,14.2,10.0,22.1,1.9,5.9,11.8,2.8,4.2,0.9
59,18.8,7.9,24155,16.3,13.1,24.0,14.7,10.2,29.4,1.4,4.8,11.2,1.8,5.3,3.0
60,9.8,3.9,26915,12.6,16.8,23.2,14.7,6.1,8.8,0.5,2.0,11.5,1.1,3.6,0.9
61,8.1,4.3,35199,8.6,12.9,25.3,9.9,6.9,20.6,2.6,7.3,3.7,1.7,2.8,0.6
62,11.1,4.7,32542,11.2,13.2,25.1,10.7,8.9,28.6,1.8,6.5,3.5,1.6,4.3,0.4
63,8.7,4.0,32646,14.0,19.5,21.0,14.8,4.3,7.4,0.7,2.0,10.1,2.0,2.1,0.7
64,5.6,5.0,42126,5.2,17.1,23.4,9.6,6.6,36.9,1.3,4.2,2.4,0.9,2.6,0.5
65,19.1,6.3,25058,19.0,16.1,23.4,15.3,9.9,28.8,2.6,6.0,8.9,2.7,8.5,4.3
66,16.3,5.5,25812,18.1,23.4,19.7,20.1,5.4,13.9,3.7,1.5,19.4,1.9,5.3,0.8
67,18.3,5.4,31493,12.1,18.8,22.5,15.7,10.5,36.3,1.6,8.5,10.1,2.0,6.5,1.7
68,6.8,7.1,34511,9.2,17.4,21.9,18.2,7.0,23.0,0.1,0.8,8.0,1.3,2.9,1.7
69,17.4,4.9,22361,19.6,21.3,21.0,20.2,8.5,25.1,0.9,0.9,24.7,1.0,5.3,3.4
70,15.7,7.0,28196,9.1,12.2,25.7,13.2,11.6,43.1,1.2,4.9,7.9,3.1,4.6,1.1
71,11.0,4.8,27115,16.3,14.4,25.5,13.6,7.9,18.0,1.9,1.5,15.2,1.5,4.6,1.1
72,15.0,7.4,25725,12.6,16.6,23.7,14.8,9.1,28.4,0.0,0.4,21.4,1.3,4.8,1.0
73,17.2,4.5,24790,16.3,16.7,18.0,15.8,7.7,9.4,1.2,2.5,20.3,1.3,3.3,4.6
74,13.9,7.9,34669,15.0,17.5,20.9,14.3,5.5,28.2,0.6,2.9,18.7,1.9,4.9,3.8
75,10.5,5.7,30587,13.5,18.9,22.5,15.2,6.2,28.4,1.1,0.9,13.5,0.8,4.7,0.9
76,9.6,6.1,30567,15.1,20.8,20.6,16.1,5.0,12.7,0.3,2.4,15.4,2.2,4.6,1.1
77,13.1,6.4,26737,13.0,15.3,23.9,12.7,3.9,13.2,0.1,0.6,13.0,1.3,3.4,1.4
78,12.9,6.0,26545,12.7,15.0,25.2,12.2,10.3,24.7,0.7,0.8,7.9,1.6,3.2,0.9
79,23.7,3.5,20457,17.1,16.6,24.0,17.4,11.3,36.5,0.2,2.7,19.6,1.7,8.4,7.0
80,13.8,4.2,25617,14.9,21.5,20.2,16.4,5.2,7.6,0.8,1.2,16.3,1.1,2.4,1.4
81,12.1,4.7,29347,7.4,19.5,22.6,13.8,8.6,8.2,0.2,4.4,4.1,1.0,7.6,2.2
82,11.0,6.8,30725,13.8,14.8,25.6,11.4,10.9,26.6,3.6,3.8,4.9,3.3,4.0,0.6
83,12.6,5.3,29126,8.4,21.0,21.7,13.5,9.6,12.0,1.3,3.6,2.6,1.2,5.4,1.3
84,12.8,5.1,27314,9.4,22.9,21.0,19.2,4.4,3.0,0.0,0.3,11.6,1.4,5.5,2.6
85,11.1,6.6,28053,8.6,24.3,19.5,14.0,5.9,6.8,0.4,3.6,4.5,0.5,5.1,1.7
86,13.0,3.4,26166,11.2,19.1,20.6,12.3,9.3,4.9,0.2,4.4,5.0,1.2,5.3,5.2
87,12.6,6.3,29887,9.1,19.1,23.0,16.5,9.3,3.4,0.2,1.3,10.4,1.6,2.6,1.4
88,21.5,5.7,26790,9.5,16.1,18.1,15.4,9.7,9.0,0.5,10.3,5.1,1.1,8.2,7.6
89,14.0,3.4,25622,10.4,18.8,22.8,16.7,7.1,3.3,0.1,1.0,11.0,1.6,4.5,1.2
90,10.3,6.1,26908,8.5,20.5,23.3,16.9,6.9,3.4,0.4,1.2,17.4,1.3,5.8,0.8
91,11.6,3.9,30255,7.4,16.8,23.6,12.8,8.0,4.1,0.8,4.3,7.4,2.0,5.7,1.4
92,15.8,5.3,28002,10.0,18.6,22.9,16.0,9.7,6.2,0.3,2.8,2.0,0.8,5.1,3.0
93,19.6,8.5,23510,12.3,19.8,22.2,20.7,9.8,4.1,0.1,2.5,11.8,1.5,8.2,1.2
94,14.4,4.0,23946,12.1,18.8,21.0,16.5,8.4,3.6,0.0,0.1,10.0,1.2,4.8,2.2
95,8.8,5.1,33308,6.9,13.3,25.6,9.4,7.7,13.5,0.9,4.5,4.3,1.2,3.8,0.6
96,14.0,5.6,26976,10.8,20.9,21.9,15.5,7.4,9.9,1.2,2.4,3.5,1.7,4.8,1.6
97,13.1,4.1,25536,10.7,18.7,23.0,20.3,5.3,2.8,0.6,1.4,11.5,1.5,5.8,0.8
98,18.4,7.4,25770,14.0,18.3,22.1,19.3,10.0,14.3,0.3,6.3,17.0,1.4,8.2,6.7
99,9.2,4.1,28924,8.3,18.6,21.0,13.4,5.7,4.1,0.6,2.7,5.3,1.0,5.0,4.5
100,13.5,6.8,29093,11.3,18.1,21.8,13.4,9.0,14.2,1.1,4.1,4.0,1.2,6.2,3.0
101,13.8,5.4,28236,10.7,18.3,21.6,15.6,10.6,10.8,0.3,4.3,5.6,1.5,7.2,6.5
102,7.1,4.4,38047,7.2,13.5,24.2,9.4,7.2,18.5,2.5,3.9,0.7,1.5,3.6,0.6
103,16.2,8.2,28925,9.7,18.9,22.3,15.3,10.1,23.5,0.3,9.1,2.5,1.1,9.8,3.5
104,11.2,6.1,29827,7.2,22.7,20.1,13.2,6.3,5.2,0.2,0.8,3.2,0.8,3.2,2.4
105,15.4,7.9,27111,11.2,21.7,20.7,17.4,9.3,3.4,0.0,0.8,8.6,1.0,5.3,1.7
106,18.0,5.6,23768,13.8,21.1,22.2,21.1,8.9,11.5,0.2,2.1,18.5,2.4,7.8,2.3
107,9.6,4.9,34495,6.6,18.8,22.1,14.1,8.6,4.3,0.0,2.0,4.0,1.3,4.5,1.1
108,11.4,5.5,28995,8.6,20.8,21.6,12.5,7.8,4.5,0.1,3.1,4.1,0.6,5.8,1.4
109,5.0,3.1,39988,4.0,16.7,22.6,9.3,5.4,3.6,0.5,2.6,2.5,0.7,3.7,0.8
110,13.9,5.4,24162,11.3,20.3,22.5,16.2,8.6,4.2,0.2,0.7,7.6,1.1,6.8,3.1
111,8.8,3.6,34144,7.7,22.2,19.8,11.9,7.8,7.8,1.1,0.3,5.8,1.3,2.4,0.1
112,12.9,6.7,27218,7.4,19.4,22.4,12.0,8.0,2.9,0.2,0.1,9.1,1.9,4.7,1.0
113,11.2,4.6,25320,7.8,21.5,21.4,12.5,6.1,2.7,0.1,1.8,10.7,1.5,4.2,1.0
114,16.1,3.5,30225,9.1,21.5,21.8,12.9,7.7,4.2,0.1,0.5,3.8,0.7,3.4,1.9
115,8.6,4.3,33077,7.4,17.8,22.9,11.9,7.8,5.9,0.3,5.3,2.0,1.2,5.7,2.0
116,18.1,6.6,25416,12.3,20.0,20.9,17.8,9.2,9.0,0.5,2.8,14.4,2.9,5.8,2.7
117,12.4,6.7,26082,12.3,18.3,22.4,13.3,9.1,16.6,1.7,3.4,4.0,3.8,4.9,6.8
118,14.1,3.5,26362,11.6,20.8,22.7,18.4,7.2,3.7,0.8,2.2,25.3,2.0,7.3,0.4
119,13.1,7.9,25859,8.7,21.5,22.0,20.0,8.9,3.5,0.4,1.9,13.4,1.3,8.1,2.8
120,7.0,5.2,35259,9.1,12.1,25.7,8.8,8.0,35.8,3.2,5.8,1.4,1.8,3.7,1.3
121,13.0,4.8,30515,9.1,15.6,24.0,12.1,8.9,17.7,1.8,7.3,7.4,2.8,4.5,1.1
122,16.1,4.2,23322,10.5,17.1,25.0,18.1,10.1,7.3,0.4,1.5,4.0,1.8,2.9,1.4
123,10.2,4.2,28430,10.8,18.8,22.7,15.6,5.8,5.9,0.6,1.4,6.5,1.6,4.4,0.6
124,10.0,5.2,28525,10.8,15.0,22.9,13.7,8.0,16.5,0.8,8.4,5.1,1.0,5.3,1.5
125,12.5,4.8,24276,13.8,16.0,26.2,14.1,8.3,17.4,3.7,5.1,4.0,2.1,5.9,1.9
126,15.5,3.9,21021,17.8,18.9,22.2,20.0,7.1,3.7,0.2,1.1,22.2,2.3,4.5,0.9
127,10.2,4.9,29891,9.4,16.5,22.8,12.0,8.4,3.7,0.1,5.3,3.5,1.3,4.2,1.2
128,12.7,4.4,26515,9.1,16.0,24.5,14.2,9.2,5.1,0.3,4.2,5.8,1.1,4.8,1.4
129,21.5,6.7,24234,10.7,16.6,18.7,16.3,8.9,13.0,0.4,7.2,4.7,1.3,7.5,6.3
130,11.0,1.6,28932,10.0,16.5,24.7,10.8,7.3,9.2,1.3,3.5,5.3,2.1,3.8,2.4
131,18.5,5.0,23627,17.4,19.2,22.2,18.0,9.7,4.3,0.3,4.9,4.9,2.2,7.3,1.8
132,11.8,5.8,26721,11.3,19.3,22.2,17.8,6.0,4.6,0.5,1.1,10.4,1.1,5.0,1.1
133,8.4,3.9,27557,11.8,17.1,23.7,13.2,9.8,0.6,0.4,1.9,10.9,1.6,3.9,0.8
134,10.1,3.2,27137,9.1,16.9,23.4,15.4,9.1,5.9,0.2,3.6,13.5,2.5,5.0,2.5
135,7.1,2.8,32730,6.2,15.6,23.6,13.0,7.4,7.2,0.4,4.4,1.6,0.9,3.0,0.9
136,5.3,3.9,34689,6.6,13.0,25.6,10.8,8.3,15.1,1.0,5.7,1.2,1.1,1.9,1.7
137,15.4,6.1,23851,10.4,18.3,20.7,17.2,9.0,6.3,0.1,4.0,4.6,1.1,4.7,7.1
138,15.9,5.9,27297,11.1,18.6,22.7,17.6,9.8,14.6,0.5,6.9,3.5,0.7,6.9,1.4
139,10.2,3.4,25386,9.0,16.5,21.8,14.1,6.7,5.0,0.3,2.6,5.1,1.2,4.8,3.8
140,14.7,4.1,23490,14.6,15.7,23.5,17.0,8.4,4.8,0.3,1.2,19.2,2.5,5.0,1.3
141,8.7,4.2,32475,8.0,14.2,25.1,10.4,9.2,10.3,0.6,8.3,2.9,1.6,3.1,1.6
142,10.3,4.0,28740,14.5,15.8,24.3,13.7,8.5,11.9,1.9,3.4,12.1,2.1,6.1,2.0
143,16.5,7.8,25865,11.7,16.8,21.7,13.8,10.1,20.5,0.7,6.3,4.8,2.6,8.0,7.5
144,11.8,4.9,25590,11.5,19.2,22.2,18.6,8.2,4.3,0.2,2.6,10.8,1.4,4.1,1.5
145,17.2,6.1,24625,11.9,17.6,21.9,18.1,10.8,14.9,0.7,4.2,5.0,1.4,7.1,4.7
146,11.4,5.7,25537,15.2,17.0,25.2,14.1,6.4,12.4,2.4,3.8,7.2,3.5,6.8,1.7
147,16.4,6.6,22871,14.5,16.9,21.5,16.8,9.8,11.0,0.3,2.0,10.0,2.3,4.5,6.1
148,10.1,4.1,26184,10.5,17.5,22.8,14.8,8.8,7.9,1.4,5.3,5.6,1.7,4.5,3.3
149,6.1,2.3,29368,12.3,20.6,19.2,13.0,4.9,3.3,0.0,4.8,11.8,0.2,4.1,0.9
150,16.2,4.4,23317,16.7,18.6,23.2,21.6,9.7,4.6,0.2,3.3,18.0,2.0,7.5,1.5
151,16.2,5.5,24129,14.8,18.4,21.4,17.8,7.4,3.7,0.3,1.0,21.8,2.7,3.5,0.9
152,11.5,4.2,26584,12.8,19.6,22.6,17.9,4.9,3.5,0.1,1.7,14.7,0.6,3.9,2.0
153,10.2,4.7,32943,6.9,15.5,22.5,10.9,8.7,16.4,0.6,5.2,4.6,1.3,3.6,2.4
154,15.9,5.0,23539,13.2,19.3,23.3,17.0,9.0,6.6,0.8,2.8,6.1,0.9,4.6,1.5
155,11.6,5.5,27423,10.6,17.0,23.8,13.3,8.1,4.5,0.5,7.1,7.5,3.4,5.4,1.8
156,15.7,5.3,27338,11.6,15.1,23.8,13.6,9.9,26.9,1.4,11.1,1.7,1.7,7.7,4.5
157,15.6,5.4,22688,16.1,16.2,23.0,18.1,7.7,4.4,0.1,2.9,17.4,1.2,5.7,1.6
158,11.2,4.2,28491,12.0,16.2,22.9,13.3,8.7,7.6,0.8,4.1,3.5,1.8,4.0,1.6
159,9.4,4.1,29999,9.9,18.6,22.3,15.2,5.1,5.0,0.4,1.9,11.1,1.0,4.1,1.4
160,14.1,7.0,23282,15.9,17.4,23.5,15.5,6.5,5.6,0.7,1.8,8.6,1.9,4.3,0.3
161,11.0,3.8,28429,9.9,18.8,20.8,14.6,7.7,6.0,1.0,4.2,12.2,1.1,4.7,3.9
162,20.1,5.7,23347,16.9,17.5,25.2,16.9,9.1,4.4,0.4,2.0,19.8,4.0,4.3,1.0
163,8.8,2.7,24040,11.4,18.1,21.8,16.0,6.9,4.4,0.5,3.0,12.9,1.4,4.6,0.9
164,15.2,5.1,25143,9.7,19.2,21.9,18.8,10.5,3.4,0.2,4.3,8.7,2.9,4.8,1.5
165,12.7,4.3,25228,11.7,20.0,21.1,14.2,8.1,5.5,0.3,2.8,4.8,1.2,5.5,6.0
166,10.4,3.8,29408,8.5,19.7,22.0,16.7,8.8,3.8,0.2,0.6,4.9,1.8,2.5,1.0
167,13.1,6.1,24048,15.4,16.5,23.0,18.5,9.4,3.2,0.1,0.7,19.2,1.4,6.8,1.0
168,16.3,5.8,25460,13.2,18.6,22.1,18.0,11.3,11.6,0.8,6.4,4.3,1.3,9.2,4.1
169,9.5,2.4,27106,8.9,17.7,24.9,13.2,7.6,5.4,0.4,4.1,6.7,0.4,4.5,2.0
170,9.2,2.9,30144,7.3,17.2,23.2,14.9,8.0,4.5,0.1,2.7,5.1,0.6,2.8,1.3
171,9.1,3.5,29984,5.8,22.0,21.7,16.6,7.0,3.6,0.1,1.8,3.9,0.5,3.9,2.2
172,11.5,2.8,27824,5.9,22.6,20.9,13.6,4.3,2.2,0.2,1.3,4.7,0.6,3.8,3.7
173,9.5,2.5,27741,12.3,21.8,22.9,11.3,5.2,9.2,2.0,3.8,14.4,2.0,4.2,2.4
174,16.1,5.4,27546,9.1,22.7,22.0,18.6,5.7,4.6,0.3,3.9,7.4,1.9,8.7,1.2
175,9.2,2.9,32764,6.1,17.7,23.7,11.2,6.9,3.5,0.3,1.8,2.3,0.9,4.3,1.4
176,8.0,3.8,31686,5.7,17.3,22.0,14.4,7.0,5.6,0.5,8.0,4.1,1.9,3.2,2.8
177,8.2,3.2,32512,3.8,19.2,22.1,10.0,6.0,4.8,0.4,4.6,2.0,0.5,3.0,6.1
178,9.4,3.3,29654,7.3,22.1,22.9,10.8,5.8,3.3,0.2,2.2,2.4,0.8,3.2,1.8
179,11.6,2.4,27853,11.8,22.1,22.0,13.4,7.4,4.4,0.9,3.7,1.9,0.3,5.9,2.3
180,6.4,2.7,32010,5.1,18.8,22.8,10.8,5.0,4.3,0.4,1.8,4.8,0.8,2.5,1.7
181,11.4,4.1,31304,6.9,20.6,20.6,14.0,8.9,9.0,0.5,7.7,2.1,1.0,7.2,2.9
182,9.7,2.3,32667,7.4,23.1,21.4,14.2,8.4,6.3,0.4,6.4,1.2,0.4,5.8,4.2
183,9.0,2.1,28486,8.8,22.4,21.6,13.3,7.1,4.0,0.7,3.4,6.4,1.8,5.9,1.9
184,12.3,4.4,27942,8.9,19.1,22.8,13.3,9.4,8.6,0.2,8.5,2.3,0.6,7.4,1.8
185,8.5,2.3,31300,8.7,18.8,23.8,11.4,6.6,3.2,0.1,2.7,4.6,1.6,3.7,1.4
186,11.7,4.1,31096,7.6,16.9,23.0,11.1,8.5,8.9,0.5,7.9,3.8,1.3,6.0,4.4
187,12.4,3.4,28069,7.9,21.1,20.9,14.6,10.1,6.1,0.5,2.4,4.7,0.9,5.1,3.7
188,15.7,2.5,27897,10.7,21.2,22.7,15.8,8.0,8.0,0.7,2.8,1.7,1.6,7.6,2.0
189,12.8,3.9,27480,9.4,20.6,23.3,10.1,9.7,14.6,1.0,1.3,2.5,0.8,4.1,1.6
190,9.5,3.7,29625,7.5,22.0,22.0,13.6,6.0,5.0,0.1,0.5,5.3,1.7,3.8,2.0
191,8.9,5.3,28413,6.3,21.5,23.0,15.7,7.6,5.1,0.6,2.0,1.3,1.9,5.1,1.6
192,6.1,2.1,35443,5.8,20.2,23.4,10.3,6.4,3.0,0.2,1.0,2.2,0.8,3.5,1.3
193,9.7,3.0,28706,6.5,19.7,23.0,12.1,5.1,10.7,1.1,6.7,2.7,1.1,4.2,1.4
194,10.1,1.5,30209,8.2,19.1,22.9,12.9,7.6,3.6,0.1,2.8,3.6,0.8,5.2,2.0
195,10.8,5.2,26760,7.1,18.1,22.0,13.9,11.1,11.7,0.8,3.5,5.7,0.9,3.6,7.3
196,11.9,2.5,28828,9.7,20.3,25.1,10.8,8.0,3.4,0.2,2.2,2.8,0.3,7.1,2.7
197,10.5,4.2,32562,6.5,21.9,23.3,14.3,6.2,4.3,0.0,3.1,2.5,0.7,6.3,1.8
198,8.2,2.7,32663,6.2,18.1,23.2,12.3,6.1,4.7,0.3,3.7,4.1,1.0,3.7,2.2
199,12.4,4.3,29207,7.7,20.2,22.3,12.1,9.1,4.4,0.0,2.0,8.3,0.6,6.7,1.3
200,9.8,4.9,27551,6.3,18.8,22.5,14.0,8.2,6.2,0.2,7.4,4.9,1.7,5.1,4.8
201,9.8,3.1,29963,5.6,22.7,21.7,15.4,8.0,4.9,0.4,4.1,0.8,0.9,4.1,2.0
202,14.4,5.3,27061,8.8,17.8,24.0,13.6,9.6,6.5,0.7,3.6,5.9,1.8,7.1,3.1
203,9.7,3.0,28832,6.6,17.3,23.9,14.1,7.0,5.3,0.3,7.5,5.1,1.3,6.0,5.2
204,8.6,3.8,32867,6.6,17.3,23.8,15.3,7.4,5.7,0.4,2.3,4.4,1.4,3.4,3.7
205,9.0,3.1,28898,10.1,21.5,23.7,12.6,6.2,3.3,0.3,2.5,2.5,0.9,4.5,2.1
206,11.7,5.9,26469,12.0,19.1,25.1,12.6,6.2,6.5,0.2,0.9,14.8,1.0,5.9,1.7
207,9.7,2.2,29901,7.7,20.6,23.6,13.7,5.8,7.2,0.7,5.0,2.0,1.4,9.1,2.8
208,11.6,4.3,26767,9.1,21.3,20.1,16.5,7.1,8.7,1.0,7.1,2.5,0.8,6.0,6.5
209,6.6,1.1,28843,6.5,21.4,22.4,14.5,5.5,6.2,1.3,6.2,1.1,1.5,4.6,3.9
210,12.3,3.2,27984,8.6,22.6,21.7,14.7,5.8,6.8,1.0,1.2,1.1,0.6,6.0,2.2
211,10.1,4.4,29759,7.7,24.1,23.9,13.7,6.9,4.4,0.1,1.5,6.4,1.0,3.5,4.4
212,12.1,4.2,31873,7.1,15.3,24.0,10.5,9.1,19.8,1.2,10.8,2.5,1.2,6.1,1.9
213,8.7,3.2,31283,8.1,22.3,22.6,14.0,8.0,5.2,0.6,1.9,1.2,1.1,5.7,1.9
214,12.1,3.8,27255,9.1,19.2,24.2,11.4,8.3,18.5,2.4,1.6,4.0,2.7,3.2,2.2
215,10.4,3.7,27672,9.8,21.9,23.4,15.7,5.6,9.8,3.0,2.0,6.1,1.0,5.5,1.6
216,14.3,5.2,26216,9.8,19.7,22.5,16.8,8.2,5.8,1.2,6.4,5.0,1.1,5.8,2.4
217,13.1,4.7,27468,10.1,21.2,24.0,14.2,4.4,3.4,0.6,0.7,9.2,2.4,6.1,1.3
218,15.5,6.4,24864,12.1,17.1,22.5,14.1,10.6,17.2,3.3,5.9,5.0,2.8,7.7,2.3
219,6.9,3.3,34570,4.3,15.2,25.0,11.6,7.9,5.5,0.2,8.9,4.0,1.0,3.6,3.7
220,9.3,4.2,29857,8.9,18.6,24.9,11.2,8.1,8.8,1.7,5.0,5.9,1.3,3.9,1.6
221,15.2,2.3,25560,11.1,21.6,25.0,15.8,7.3,3.8,0.7,0.2,6.9,4.4,9.3,1.8
222,12.8,5.4,28317,8.2,21.6,24.0,14.2,9.5,13.9,2.6,3.4,1.8,1.2,7.1,1.9
223,16.5,4.6,23454,8.1,20.3,22.8,18.3,7.2,9.5,0.0,3.4,8.6,1.2,5.6,3.2
224,16.7,3.9,27133,11.4,18.2,24.0,15.2,10.3,18.3,2.1,2.9,7.3,1.4,6.2,1.7
225,16.6,2.5,22822,8.8,19.2,25.7,20.5,8.5,9.8,0.1,2.8,7.1,3.9,6.2,2.9
226,14.2,3.6,25306,7.4,19.2,25.5,16.0,7.8,16.6,0.2,3.1,3.6,1.8,4.0,1.3
